L,p,N,succes,weight_m,weight_v,time_m,time_v,gbu_m,gbu_v,gbo_m,gbo_v,ufu_m,ufu_v,uff_m,uff_v,mac_m,mac_v,ctd_m,ctd_v
10,0.092000,96000.0,76189.0,17.895375000000005,3.9488506165434645,0.0009385561738541663,0.001960052663266413,4.858854166666669,1.9766040131378446,33.29631249999999,6.294107133924908,23.089875,6.246441844890593,10.336979166666662,9.182690365239152,0.0,0.0,0.0,0.0
10,0.093000,96000.0,75387.0,18.06695833333333,3.9779443943464563,0.0009486622333541668,0.0019705211288290783,4.907020833333336,1.9769972924974197,33.57239583333336,6.310124679283158,23.34112500000001,6.270302970766093,10.609208333333337,9.358228056308457,0.0,0.0,0.0,0.0
10,0.094000,96000.0,74913.0,18.21617708333334,3.9627350765875327,0.0009573050127604172,0.0019926397494851827,4.950385416666665,1.9693159643243001,33.81506250000001,6.268612502048059,23.580083333333334,6.254884166951356,10.851197916666665,9.440242149849725,0.0,0.0,0.0,0.0
10,0.095000,96000.0,74236.0,18.38005208333334,3.9765669009444062,0.0009654020728645832,0.001970421557471408,4.975979166666665,1.9685602978867,34.08804166666665,6.2839448558105175,23.8261875,6.284255665838175,11.087427083333333,9.502790724083448,0.0,0.0,0.0,0.0
10,0.096000,96000.0,73195.0,18.55415625000001,3.9768070007154153,0.0009741177511354167,0.0019851460564941116,5.0251979166666665,1.9625519960173254,34.36081250000001,6.2537924970944285,24.076125,6.295313042560809,11.37101041666667,9.670258639572689,0.0,0.0,0.0,0.0
10,0.097000,96000.0,72337.0,18.74726041666667,3.980467847783875,0.0009815655223541662,0.001955594008304243,5.057,1.9614954069743111,34.665916666666675,6.234400354907745,24.348625000000006,6.301974571623052,11.621041666666661,9.809051505942891,0.0,0.0,0.0,0.0
10,0.098000,96000.0,71763.0,18.86585416666667,3.9761843926937983,0.0009890259183020836,0.0019754949019237193,5.093635416666666,1.9572261400994584,34.85274999999998,6.209144677090586,24.511833333333332,6.299008712513963,11.765479166666667,9.822334533603746,0.0,0.0,0.0,0.0
10,0.099000,96000.0,70407.0,19.072312499999995,3.9996654230022157,0.000998737021770833,0.0020249654928282024,5.129583333333334,1.9498874697316166,35.179458333333336,6.211302254438439,24.826677083333333,6.329757447037098,12.110760416666661,9.97573583324925,0.0,0.0,0.0,0.0
10,0.100000,96000.0,70038.0,19.249343749999998,4.005055717457994,0.0010053873656354164,0.0019714645432384967,5.172124999999997,1.942422364220715,35.4561875,6.200643081955794,25.094062500000003,6.35663747385754,12.331947916666667,10.086866042847426,0.0,0.0,0.0,0.0
10,0.101000,96000.0,69124.0,19.399218749999996,3.9868972176673942,0.0010156630884583342,0.002022457149108951,5.203114583333332,1.9443586188125612,35.70904166666668,6.168088406927444,25.33840625,6.3525635219804,12.632187500000002,10.188938687103219,0.0,0.0,0.0,0.0
10,0.102000,96000.0,67960.0,19.56493749999999,3.991348023517962,0.001021110511583333,0.0020000375842820117,5.2250833333333295,1.9308007647899144,35.951645833333345,6.140699944345351,25.565260416666668,6.336967668529929,12.805885416666667,10.227874102735319,0.0,0.0,0.0,0.0
10,0.103000,96000.0,67251.0,19.73984375,3.9807103800507986,0.0010332473888229172,0.002085663378843198,5.271135416666663,1.9309424876273469,36.22741666666665,6.092408657519152,25.821510416666666,6.331247873764085,13.11767708333333,10.356109691119764,0.0,0.0,0.0,0.0
10,0.104000,96000.0,66457.0,19.85983333333335,3.9805850314752935,0.0010383297284791673,0.002119085271774639,5.291989583333333,1.9246494093797253,36.43447916666665,6.099782696720122,26.016697916666665,6.337777860458636,13.334885416666669,10.398275458615913,0.0,0.0,0.0,0.0
10,0.105000,96000.0,65770.0,20.018645833333345,4.001161225014694,0.0010493485281770837,0.002237722219427315,5.321739583333333,1.922089108235361,36.661062500000014,6.087722215164583,26.229635416666667,6.350749907375047,13.565260416666666,10.523476637405663,0.0,0.0,0.0,0.0
18,0.092000,96000.0,79454.0,58.27370833333333,7.326663249745895,0.0032762716612604165,0.005661752606076655,9.528249999999998,2.7089441942485815,108.42510416666667,11.50371711603536,76.57911458333339,11.971208768733197,39.04799999999997,21.759650786745688,0.0,0.0,0.0,0.0
18,0.093000,96000.0,78264.0,58.83803125,7.351863146716125,0.0033160943123645838,0.00523623339824546,9.642291666666663,2.7104300381248008,109.323,11.481477320406324,77.41591666666669,11.962105921875024,40.12710416666667,21.918778357628252,0.0,0.0,0.0,0.0
18,0.094000,96000.0,77088.0,59.41489583333333,7.373808764953289,0.003402382825781251,0.005887248423705437,9.733312500000006,2.7075863801664286,110.26085416666666,11.478113222489872,78.35576041666667,12.05323469246139,41.248124999999995,22.223179919854854,0.0,0.0,0.0,0.0
18,0.095000,96000.0,75748.0,59.98490625,7.394264761574588,0.0034451194565,0.005822735849783804,9.84480208333333,2.716966956909011,111.12004166666668,11.449995172922181,79.178,12.090286576088971,42.40381250000001,22.56824916102401,0.0,0.0,0.0,0.0
18,0.096000,96000.0,74720.0,60.535927083333334,7.376766258579058,0.003491779765125,0.005949614944948472,9.9459375,2.695962668364071,112.01197916666666,11.357560527423084,80.05888541666668,12.05143756515001,43.49884374999999,22.783481938638587,0.0,0.0,0.0,0.0
18,0.097000,96000.0,73774.0,61.10278125,7.382214189277254,0.0035159483357395825,0.005798659939743092,10.016854166666665,2.6800346298406805,112.89070833333334,11.328539447176238,80.89668750000006,12.0343086739242,44.497895833333345,22.934278287118545,0.0,0.0,0.0,0.0
18,0.098000,96000.0,72399.0,61.62329166666667,7.391331108592698,0.003543464906791666,0.005760132689481303,10.113864583333335,2.6870075154029682,113.69325,11.300085374704135,81.7131875,12.036719948089742,45.73221875,23.281267207507778,0.0,0.0,0.0,0.0
18,0.099000,96000.0,70948.0,62.17078125,7.390198678320038,0.0035745112869270818,0.00572934946945694,10.20070833333333,2.668579397799216,114.540375,11.266025909397412,82.53748958333334,12.054440830038104,46.81876041666668,23.508184044650072,0.0,0.0,0.0,0.0
18,0.100000,96000.0,70003.0,62.76269791666667,7.414217253077705,0.0036014474305000005,0.005730076128858457,10.295364583333333,2.663033577290042,115.46641666666666,11.249052459499824,83.43088541666668,12.047163766496977,47.92467708333332,23.601426682298104,0.0,0.0,0.0,0.0
18,0.101000,96000.0,68722.0,63.26225,7.423776565493885,0.0036337402921875,0.00579113999323283,10.3589375,2.6411307997646483,116.24445833333333,11.23604466082643,84.22747916666665,12.0807413676876,49.063416666666654,23.964316602191044,0.0,0.0,0.0,0.0
18,0.102000,96000.0,67581.0,63.792833333333334,7.433565198550825,0.0036588158018437504,0.005702884340173205,10.46290625,2.6410541183935368,117.05814583333333,11.186035105356673,85.0375,12.09122221495451,50.17307291666667,24.099278162888503,0.0,0.0,0.0,0.0
