L,p,N,succes,weight_m,weight_v,time_m,time_v,gbu_m,gbu_v,gbo_m,gbo_v,ufu_m,ufu_v,uff_m,uff_v,mac_m,mac_v,ctd_m,ctd_v
8,0.025000,96000.0,91118.0,32.34070833333332,5.831788638342941,0.002905784397177085,0.0008037565150874602,4.555541666666664,1.7118129516104634,62.634166666666665,10.511622440454765,37.633208333333336,8.7199564635224,8.921604166666667,8.204110395515595,0.0,0.0,0.0,0.0
8,0.025500,96000.0,90619.0,32.98351041666667,5.895240129980182,0.002975851384145834,0.000820623595561164,4.644447916666665,1.726644801479004,63.80116666666667,10.59603508488419,38.50373958333336,8.864130821917042,9.372760416666665,8.45376397725633,0.0,0.0,0.0,0.0
8,0.026000,96000.0,90084.0,33.59873958333333,5.972983004830386,0.00303828003790625,0.0008338084640451031,4.719020833333335,1.7377895506413974,64.90968750000005,10.685332087604287,39.36732291666666,9.018526807864752,9.836802083333335,8.734748825886532,0.0,0.0,0.0,0.0
8,0.026500,96000.0,89541.0,34.291479166666676,6.025353047112973,0.0031180412899374983,0.0008609993043040933,4.827479166666667,1.7650885345479073,66.15843749999996,10.742447986508996,40.30327083333331,9.108167000301497,10.352958333333335,9.07290849567135,0.0,0.0,0.0,0.0
8,0.027000,96000.0,88952.0,34.90995833333334,6.050695113170783,0.0031854429384270836,0.0008718312097426013,4.911635416666666,1.7724846969117456,67.27064583333333,10.722661210946823,41.153864583333316,9.175299548137156,10.864875,9.358492288340404,0.0,0.0,0.0,0.0
8,0.027500,96000.0,88470.0,35.535614583333334,6.105630330257621,0.0032479098539687523,0.0008925280439049958,4.988770833333335,1.7838044524481236,68.38120833333332,10.77900646024092,42.01933333333332,9.278100733312032,11.35463541666667,9.626958759928911,0.0,0.0,0.0,0.0
8,0.028000,96000.0,87776.0,36.18569791666666,6.203083111185888,0.0033271306898541657,0.0009298168551035452,5.078604166666665,1.799575859571339,69.53877083333334,10.905494408931936,42.91704166666666,9.444362381084625,11.85075,9.865702412984659,0.0,0.0,0.0,0.0
8,0.028500,96000.0,87372.0,36.855645833333355,6.2221579757084085,0.0033873701053229186,0.0009370560488380885,5.156093750000003,1.7987065102242077,70.72595833333328,10.88494576615747,43.88272916666668,9.52345204374023,12.43978125,10.234462359332007,0.0,0.0,0.0,0.0
8,0.029000,96000.0,86474.0,37.510010416666674,6.281511448457553,0.0034596025880937516,0.0009578631120645216,5.2445,1.8256668608086335,71.86483333333334,10.96269867115797,44.76416666666665,9.604002586156343,13.002864583333333,10.46234169583216,0.0,0.0,0.0,0.0
12,0.025000,96000.0,91691.0,116.24779166666667,11.212141671602891,0.01538647431525,0.03887260825718048,8.760468750000003,2.355748460309792,224.6215,19.983025407058044,143.06115625,17.786781356584633,42.40592708333334,21.155038821866086,0.0,0.0,0.0,0.0
12,0.025500,96000.0,91138.0,118.51361458333334,11.408112944602484,0.015673955608729168,0.03941422076824844,8.963385416666668,2.3736000917596884,228.71589583333332,20.287630903442835,146.34886458333332,18.134425955133885,44.745385416666664,22.005575906775505,0.0,0.0,0.0,0.0
12,0.026000,96000.0,90558.0,120.92464583333333,11.537011035876162,0.016490446903979158,0.042187293006059556,9.176739583333333,2.4034498912066926,232.97408333333334,20.39810601497794,149.8555729166666,18.40988299561537,47.315135416666664,22.941241589712877,0.0,0.0,0.0,0.0
12,0.026500,96000.0,89571.0,123.30277083333333,11.686536054235434,0.016713791407989585,0.041658206113588066,9.40891666666667,2.429182823274063,237.19483333333332,20.554805587258763,153.34256249999993,18.641796347337184,50.02616666666667,23.759363303305847,0.0,0.0,0.0,0.0
12,0.027000,96000.0,88841.0,125.57210416666666,11.78103049908998,0.01707807748618751,0.04264520611253408,9.60115625,2.451166516506886,241.18595833333333,20.647932553177405,156.69382291666662,18.92521601566337,52.684052083333334,24.766142924722566,0.0,0.0,0.0,0.0
12,0.027500,96000.0,87958.0,128.01518749999997,11.958528031164683,0.017499166052687514,0.04269399406349864,9.842968749999999,2.4701505294459754,245.504125,20.806915836686507,160.35229166666673,19.16596044057003,55.67813541666667,25.795420283654558,0.0,0.0,0.0,0.0
12,0.028000,96000.0,86931.0,130.32273958333332,12.027391807535956,0.017708335066239592,0.04200060509519635,10.04346875,2.4908456884602526,249.52875,20.78604828990394,163.78178125000005,19.314550563821822,58.52101041666667,26.668352024172684,0.0,0.0,0.0,0.0
12,0.028500,96000.0,85876.0,132.66875,12.12895036257201,0.0182067615743125,0.042624988990748465,10.256822916666659,2.508267362439656,253.63695833333333,20.832426612136846,167.26073958333336,19.52164629290534,61.44534375,27.89356127243947,0.0,0.0,0.0,0.0
12,0.029000,96000.0,84728.0,135.03423958333332,12.309732702542412,0.01858982075241666,0.04259813252018486,10.479927083333335,2.535658545715538,257.73516666666654,21.081763056019582,170.75297916666673,19.840167596211188,64.5621041666667,28.798977202200607,0.0,0.0,0.0,0.0
16,0.025000,96000.0,92300.0,284.3510833333331,17.842901332803294,0.045758664391979155,0.12651822493576087,13.82490625,3.071234867668325,548.840875,31.793498481208093,359.15323958333335,29.26229139440806,119.43791666666667,40.48796469537931,0.0,0.0,0.0,0.0
16,0.025500,96000.0,91645.0,290.0968541666667,18.075515853371822,0.0472840908477292,0.1330687484276336,14.2318125,3.127637445066883,559.0046041666667,32.05027709717831,367.78751041666675,29.703465477855108,126.85446875,42.183764260856826,0.0,0.0,0.0,0.0
16,0.026000,96000.0,90537.0,295.90661458333324,18.353773394358544,0.04839005332164583,0.1352761576980905,14.662020833333333,3.1691456952388157,569.2858958333335,32.22501824847344,376.5889791666667,30.209508558135227,134.33293749999993,44.71439417413615,0.0,0.0,0.0,0.0
16,0.026500,96000.0,89705.0,301.6444687499999,18.611368953309594,0.05013104202524999,0.13766506194476613,15.05253125,3.205677889836638,579.4391875000001,32.58446131587506,385.3189166666666,30.78633474465596,142.2437604166667,46.69511301679316,0.0,0.0,0.0,0.0
16,0.027000,96000.0,88657.0,307.4966041666665,18.761103689205648,0.05082663287475004,0.13765611618141854,15.487375,3.2528885760986226,589.657791666667,32.659240688847724,394.27956249999994,30.986114636391378,150.71689583333338,48.241095667673946,0.0,0.0,0.0,0.0
16,0.027500,96000.0,87241.0,313.43773958333344,18.93903618663033,0.05281000693323956,0.1418869292872308,15.927072916666667,3.285378261924485,599.9443125,32.651225900393904,403.3075416666667,31.400259928329174,159.59682291666664,50.70355285474503,0.0,0.0,0.0,0.0
16,0.028000,96000.0,86066.0,319.13659375000026,19.040153637382858,0.054096193603781234,0.14417788153636693,16.34006249999999,3.3183819942500254,609.8803124999997,32.590148452033404,412.12170833333334,31.55457518620272,168.1898124999999,52.71403383598301,0.0,0.0,0.0,0.0
16,0.028500,96000.0,84464.0,324.9969062499999,19.35731476532316,0.055085453512739566,0.14264454160463994,16.77707291666665,3.3656276476512037,619.9811041666665,33.096769307569716,421.10240625,32.36355459236579,177.63485416666663,56.098250775272696,0.0,0.0,0.0,0.0
16,0.029000,96000.0,82960.0,330.77587500000016,19.546150775718946,0.057319471995187464,0.14860761169245257,17.188989583333328,3.3787886542741603,629.8033333333331,33.062609459729465,429.89582291666665,32.42996852526982,186.85803125,56.16379192439515,0.0,0.0,0.0,0.0
20,0.025000,96000.0,92841.0,565.7371145833332,25.56242594334937,0.10550386672797915,0.32672179091203024,20.029156249999996,3.8366914652647637,1091.1726250000002,45.57191933763754,725.3985312499998,43.08963125271017,257.9257291666665,67.08436910860851,0.0,0.0,0.0,0.0
20,0.025500,96000.0,92038.0,577.4797395833332,25.73538404853844,0.1084577217185104,0.3340659203608623,20.74189583333334,3.9082336030698395,1112.0038749999997,45.47903827397688,743.4283125,43.194915067724324,274.69795833333325,68.89113018229428,0.0,0.0,0.0,0.0
20,0.026000,96000.0,91088.0,588.9334375,26.141684413624613,0.11206809236957288,0.34214156296943904,21.45478125000001,3.9916052627135876,1132.1859583333344,45.859934676975,761.2856666666667,44.27777942907155,292.2464062499999,73.42555113257927,0.0,0.0,0.0,0.0
20,0.026500,96000.0,89836.0,600.6529166666666,26.387441372268615,0.11418551380874999,0.34501059769932657,22.1844375,4.049455011240873,1152.6622708333339,45.848298052387364,779.5288229166666,44.719842772734125,310.89065625000006,77.29165803326988,0.0,0.0,0.0,0.0
20,0.027000,96000.0,88365.0,612.1283020833333,26.857811290654862,0.11687139755520831,0.34397975654412616,22.912906250000006,4.1054897433604305,1172.635041666667,46.76696603567142,797.2726041666664,45.772018602484934,329.6013958333332,82.4076307147801,0.0,0.0,0.0,0.0
20,0.027500,96000.0,86769.0,623.8018437500001,27.256548219497773,0.12147398304511459,0.35258344277082826,23.624677083333328,4.169032421155232,1192.7790208333338,46.85507251673345,815.6055729166667,46.424055769644674,349.73328125,87.68387207010088,0.0,0.0,0.0,0.0
20,0.028000,96000.0,84881.0,635.46784375,27.45732995649474,0.12208393484333334,0.3450665826300175,24.368135416666668,4.187681134146806,1212.860229166667,46.83781117043685,833.9117395833333,46.73362513465869,370.6303749999999,89.11511612875152,0.0,0.0,0.0,0.0
20,0.028500,96000.0,83060.0,647.1031666666665,27.676717169045403,0.12397177192726044,0.34923802263836745,25.056552083333333,4.266169589962549,1232.7998125000004,46.741094512067505,852.1538125,47.217951197041074,391.32733333333334,94.31934867989452,0.0,0.0,0.0,0.0
20,0.029000,96000.0,80783.0,658.8292395833334,28.035988230820053,0.1270981289676043,0.34562945050941424,25.821197916666662,4.297321626761135,1252.6229791666667,47.0799193380719,870.6083541666667,47.95256606517722,414.2156041666668,98.98038988298893,0.0,0.0,0.0,0.0
24,0.025000,96000.0,93258.0,989.90578125,33.854613399690315,0.19608623373171877,0.6267836192122737,27.435500000000005,4.64419314731286,1908.4549583333333,60.22997313280796,1281.798010416666,57.91052827568232,476.90861458333336,98.15182613639705,0.0,0.0,0.0,0.0
