L,p,N,succes,weight_m,weight_v,time_m,time_v,gbu_m,gbu_v,gbo_m,gbo_v,ufu_m,ufu_v,uff_m,uff_v,mac_m,mac_v,ctd_m,ctd_v
8,0.020000,52800.0,52199.0,25.66293437500001,5.049920151791383,0.01646696677083333,0.025857033925325845,3.7263257291666667,1.5569074403401746,55.70530625000001,14.136437716836696,28.95416458333333,7.448583553260238,5.105965416666671,5.689356832169187,0.0,0.0,4.592178125,5.385595101080705
8,0.021000,52800.0,52035.0,26.90346875,5.195664972755887,0.01605884583333333,0.022159311865959104,3.8949621875,1.6063655426068488,58.746719791666706,14.723781165242212,30.621382291666666,7.744820073201198,5.8041667708333335,6.175429776818698,0.0,0.0,5.1790725,5.769629299817605
8,0.022000,52800.0,51786.0,28.216852083333343,5.283176128890541,0.016074268750000006,0.02262735145611882,4.080170416666669,1.657356526969623,62.01654895833333,15.433480337902985,32.42024583333335,8.005105737937749,6.6134087500000005,6.770241829318207,0.0,0.0,5.831590729166665,6.30498563037215
8,0.023000,52800.0,51525.0,29.43983020833334,5.396552030152162,0.016782042708333327,0.022487481096522256,4.264943645833334,1.7090376918349224,65.25986770833337,16.57476959728251,34.078464583333336,8.273084749594847,7.3234846875,7.315083465328492,0.0,0.0,6.588011145833334,6.993566281551384
8,0.024000,52800.0,51250.0,30.72333437500001,5.49272469311283,0.018238875,0.02357986466693776,4.445643958333334,1.7501754109601215,68.54488645833331,17.16332529473176,35.873445833333356,8.504403822434528,8.260984479166668,7.874534038690243,0.0,0.0,7.315397708333336,7.461485044869868
8,0.025000,52800.0,50855.0,31.92039791666665,5.621603793284528,0.019426050000000004,0.0238604468459608,4.627007395833334,1.797317324333167,71.77032395833338,18.110898426310925,37.53687604166667,8.828431855190617,9.124583020833338,8.421291690397148,0.0,0.0,8.116723333333335,8.016863643948962
8,0.025330,52800.0,50645.0,32.38816287878788,5.635867665178723,0.0038305826459280306,0.00876087592150029,4.700852272727275,1.8097312922334772,72.98117424242422,18.128503666008996,38.24106060606062,8.87437134544681,9.554185606060607,8.632841143560375,0.0,0.0,8.410833333333333,8.210195150683507
8,0.025670,52800.0,50596.0,32.82910984848485,5.683524739905255,0.003911547378579547,0.00908977268741622,4.756117424242425,1.8207892294496935,74.18053030303032,18.865439617358064,38.848920454545464,8.984090422458866,9.860056818181818,8.889082458907433,0.0,0.0,8.716155303030309,8.554039821054053
8,0.026000,52800.0,50488.0,33.19289687500001,5.716488241320144,0.020461025000000004,0.024819375727122686,4.827784375000001,1.833304294293172,75.13677812499998,18.73056074197161,39.34410729166665,9.001553792826632,10.144679270833334,9.002684903834874,0.0,0.0,8.993068854166673,8.632863665745486
8,0.026330,52800.0,50381.0,33.617064393939394,5.760660601919852,0.003981458286609849,0.00898177712674714,4.88878787878788,1.8427012086877337,76.38628787878788,19.39823847216076,40.00532196969697,9.182960029716062,10.511571969696973,9.3063111214568,0.0,0.0,9.324034090909093,8.950409089760903
