L,p,N,succes,weight_m,weight_v,time_m,time_v,gbu_m,gbu_v,gbo_m,gbo_v,ufu_m,ufu_v,uff_m,uff_v,mac_m,mac_v,ctd_m,ctd_v
6,0.005000,101376.0,101358.0,3.051126499368687,1.7463283872634012,0.00024304014162129125,0.00010183977003765339,1.041420059974747,0.44653394996035883,6.095426925505053,3.5008424181183426,3.2730922506313145,2.0790066009381354,0.13080018939393942,0.6672823320857406,0.0,0.0,0.0,0.0
6,0.006000,101376.0,101350.0,3.668215356691919,1.9287575335423581,0.00027444675090751306,0.00011493569441042354,1.1063466698232334,0.5168669908929523,7.324613320707071,3.863159361957351,3.9829545454545454,2.362666660873115,0.20130997474747478,0.8488322168549656,0.0,0.0,0.0,0.0
6,0.007000,101376.0,101326.0,4.273328993055554,2.0826651885254277,0.0003051033670099436,0.00012698783514236955,1.1673078440656555,0.5897837051928306,8.528547190656559,4.170753269508627,4.70401278409091,2.615445580850037,0.28119081439393934,1.031989692157484,0.0,0.0,0.0,0.0
6,0.008000,101376.0,101307.0,4.892558396464641,2.2164166921896014,0.0003368966553326232,0.00013834160483872955,1.2333195233585852,0.6842063059298976,9.75804924242424,4.4247243199679565,5.4389401830808115,2.8483680976055457,0.3686671401515155,1.2165260590068807,0.0,0.0,0.0,0.0
6,0.009000,101376.0,101266.0,5.521938131313133,2.36868230776851,0.0003697810208037405,0.00015258152713033826,1.3009883996212122,0.7699540505119823,11.002623895202031,4.718454558312665,6.221068102904038,3.1202399798947282,0.5001183712121205,1.4527458776562303,0.0,0.0,0.0,0.0
6,0.010000,101376.0,101221.0,6.129261363636365,2.494826339837252,0.0004030213953302558,0.00016610724845669646,1.378659643308081,0.8604026474797466,12.201092960858587,4.95807443281493,6.96895714962121,3.346100576458557,0.6225142045454546,1.6393330511871658,0.0,0.0,0.0,0.0
6,0.011000,101376.0,101149.0,6.753077651515151,2.618751214428214,0.00043835571344302376,0.00018087801282241954,1.4690261994949507,0.9598486178689475,13.430496369949495,5.190551139448953,7.757595486111111,3.577383126952961,0.775045375631313,1.877778987845897,0.0,0.0,0.0,0.0
6,0.012000,101376.0,101038.0,7.373441445707071,2.7691399027457657,0.00047460743087121207,0.00019827983749539954,1.5644925820707065,1.0542307579209975,14.646129261363635,5.466497027207021,8.559826783459595,3.846700564519683,0.9646563289141414,2.164409862273142,0.0,0.0,0.0,0.0
6,0.013000,101376.0,100907.0,7.969943576388889,2.872156179793486,0.0005093796430516099,0.0002125001079007608,1.6589824021464648,1.141947934906946,15.81060606060606,5.636992884848574,9.334230981691919,4.048678829503873,1.1376558554292926,2.4035435994332626,0.0,0.0,0.0,0.0
6,0.014000,101376.0,100776.0,8.611160432449493,2.981573559410622,0.0005469922396622479,0.00022580232295041176,1.7644906092171717,1.2211598127476775,17.061691130050512,5.834146060547809,10.192146070075761,4.288323722493612,1.3953697127525264,2.7488134055447735,0.0,0.0,0.0,0.0
