L,p,N,succes,weight_m,weight_v,time_m,time_v,gbu_m,gbu_v,gbo_m,gbo_v,ufu_m,ufu_v,uff_m,uff_v,mac_m,mac_v,ctd_m,ctd_v
8,0.098,194400.0,144604.0,12.010318930041157,3.1303276929061377,0.0005926905900205762,0.0003883604860450465,3.8858333333333333,1.7871232605733198,22.217335390946502,4.939222120639753,15.44513888888889,4.893840375872632,6.809593621399177,6.939558514544294,0.0,0.0,0.0,0.0
8,0.09833,194400.0,143983.0,12.050277777777783,3.1401378534334334,0.0005925833595679012,0.0002987405031085846,3.896049382716049,1.7899936467929838,22.279794238683127,4.949109963490155,15.511826131687243,4.919937738687141,6.851373456790122,6.9860597763032155,0.0,0.0,0.0,0.0
8,0.09867,194400.0,143316.0,12.09474279835391,3.1406254077627067,0.0006033485694444445,0.0005885669852641147,3.898173868312757,1.7892924281505802,22.351028806584363,4.943853667291427,15.577638888888888,4.912744932966488,6.904881687242799,7.005356459058525,0.0,0.0,0.0,0.0
8,0.099,194400.0,142823.0,12.136239711934152,3.1381565214319598,0.0005994376512345682,0.00043255233324472576,3.912088477366255,1.7902468741293907,22.416337448559663,4.9339460510627315,15.625576131687243,4.91895462867874,6.9677829218106995,7.0541371798932095,0.0,0.0,0.0,0.0
8,0.09933,194400.0,142040.0,12.15895576131687,3.1474019851198833,0.0005980939747942384,0.0003807859038025803,3.9147119341563785,1.7820500339952494,22.44639917695473,4.9465697816067555,15.664341563786008,4.936917831736812,7.006301440329218,7.08099632627178,0.0,0.0,0.0,0.0
8,0.09967,194400.0,141956.0,12.193168724279836,3.1357194871415692,0.0006051367289094652,0.00049330380097047,3.9302880658436212,1.7807052678888087,22.506748971193417,4.91868586513731,15.71093621399177,4.9168001454892565,7.063765432098766,7.096029134222822,0.0,0.0,0.0,0.0
8,0.1,194400.0,141881.0,12.222484567901235,3.141938281181087,0.0006010425679012348,0.0003703501603107391,3.9314763374485597,1.7840654467903097,22.552798353909456,4.926335855196613,15.752875514403293,4.926512730021143,7.075612139917696,7.094349322415271,0.0,0.0,0.0,0.0
8,0.10033,194400.0,140782.0,12.269377572016461,3.1390502522291,0.0006083534454732512,0.0005278365156305933,3.9437911522633744,1.7884819472628115,22.6275720164609,4.918262712819805,15.826553497942387,4.926215855970352,7.126810699588478,7.115782876448579,0.0,0.0,0.0,0.0
8,0.10067,194400.0,140297.0,12.3082304526749,3.1335685417220556,0.000608370153292181,0.0004468123247984418,3.949110082304527,1.7786735930082835,22.693847736625514,4.906394321983478,15.8855658436214,4.929466219839121,7.17602366255144,7.142923198056413,0.0,0.0,0.0,0.0
8,0.101,194400.0,139795.0,12.342592592592593,3.1427924964709257,0.0006073481574074074,0.0003678974993646339,3.9618930041152263,1.7817456464615846,22.74554526748971,4.91968896574018,15.919902263374485,4.938646233932345,7.230910493827159,7.171378710268302,0.0,0.0,0.0,0.0
8,0.10133,194400.0,139624.0,12.368112139917693,3.1447755218390863,0.0006083458184156378,0.00036374694359590874,3.9643312757201645,1.7802839964216308,22.78548353909466,4.912541439906937,15.964140946502058,4.941771815353778,7.26576646090535,7.21399619142809,0.0,0.0,0.0,0.0
8,0.10167,194400.0,138958.0,12.417458847736624,3.136503938543811,0.0006108562962962962,0.0003582458330837686,3.9746090534979426,1.7767953485440755,22.865308641975314,4.886885191791045,16.035632716049395,4.925577253258478,7.32608024691358,7.198432833624881,0.0,0.0,0.0,0.0
8,0.102,194400.0,138487.0,12.442921810699593,3.1468913567362122,0.0006177606975308643,0.0005601699890690854,3.9818878600823044,1.781513636946075,22.909218106995894,4.904586380043376,16.081748971193424,4.948373597803686,7.3599434156378605,7.252909316930991,0.0,0.0,0.0,0.0
16,0.098,194400.0,146236.0,48.66833333333335,6.544913145278924,0.002495083307613168,0.0005286191067059785,8.829665637860089,2.493725038759392,89.80050411522633,10.051524962409403,64.31420781893006,10.62070768792856,35.11180555555558,19.72836955603513,0.0,0.0,0.0,0.0
16,0.09833,194400.0,145653.0,48.80959362139917,6.543609929761707,0.002506781584362141,0.0005329148591750278,8.842577160493827,2.4864220280948723,90.03753086419756,10.022312311889236,64.56067386831276,10.62798455956813,35.32219650205761,19.61000202271125,0.0,0.0,0.0,0.0
