L,p,N,succes,weight_m,weight_v,time_m,time_v,gbu_m,gbu_v,gbo_m,gbo_v,ufu_m,ufu_v,uff_m,uff_v,mac_m,mac_v,ctd_m,ctd_v
8,0.095,96000,83430,10.04016667,2.845146905,0.000524352,0.000172156,2.442208333,0.968355496,18.91845833,4.748165104,11.01015625,4.082800451,2.380322917,3.400503227,0,0,0,0
8,0.0955,96000,83246,10.09075,2.858175399,0.000527042,0.000173235,2.436958333,0.967859058,19.00614583,4.76037558,11.09076042,4.093662577,2.402208333,3.404250413,0,0,0,0
8,0.096,96000,83218,10.12329167,2.858441591,0.000528834,0.000172888,2.44440625,0.970400347,19.057625,4.760455871,11.11553125,4.103175236,2.42034375,3.430547813,0,0,0,0
8,0.0965,96000,83120,10.18605208,2.859573706,0.000532147,0.000172872,2.450322917,0.966381355,19.17645833,4.753601692,11.21472917,4.119790043,2.45303125,3.459356265,0,0,0,0
8,0.097,96000,82634,10.23326042,2.878868671,0.000534326,0.000173741,2.460135417,0.973653936,19.23739583,4.77658209,11.25703125,4.130853844,2.472645833,3.482428121,0,0,0,0
8,0.0975,96000,82563,10.26782292,2.856724944,0.000536181,0.000172893,2.457052083,0.969859408,19.3075625,4.736746057,11.31146875,4.110772444,2.494375,3.484171722,0,0,0,0
8,0.098,96000,82250,10.31666667,2.867531908,0.000538475,0.000172757,2.461260417,0.972842332,19.38510417,4.742242254,11.3795,4.133627159,2.53146875,3.51507657,0,0,0,0
8,0.0985,96000,82098,10.36153125,2.870686984,0.00054102,0.000173532,2.466947917,0.97221181,19.45991667,4.738820863,11.41688542,4.132795605,2.54096875,3.540792423,0,0,0,0
8,0.099,96000,81868,10.40514583,2.867495843,0.000542708,0.000173742,2.472833333,0.974857351,19.52770833,4.734466534,11.46686458,4.125030705,2.566875,3.538123077,0,0,0,0
8,0.0995,96000,81827,10.44358333,2.876077702,0.000544922,0.000173724,2.472364583,0.971340084,19.60520833,4.742147339,11.53457292,4.156495012,2.615145833,3.601037444,0,0,0,0
16,0.095,96000,84012,43.76433333,6.170134069,0.002510054,0.00338275,3.554958333,1.169859998,81.60827083,9.829987034,53.28038542,9.481888332,18.1960625,11.67496202,0,0,0,0
16,0.0955,96000,83922,43.95408333,6.208141237,0.002522886,0.003395093,3.555302083,1.166080694,81.9078125,9.857351977,53.55069792,9.492340391,18.29298958,11.6242349,0,0,0,0
16,0.096,96000,83323,44.14907292,6.202560763,0.002537545,0.003421194,3.565010417,1.167156258,82.22645833,9.857833079,53.8331875,9.52253912,18.51559375,11.72478061,0,0,0,0
16,0.0965,96000,83061,44.3346875,6.205405497,0.002547235,0.003428569,3.566302083,1.156000549,82.5185,9.822842135,54.06989583,9.497830714,18.62951042,11.72171462,0,0,0,0
16,0.097,96000,82724,44.5749375,6.202241373,0.00256303,0.003416916,3.579572917,1.15965673,82.904625,9.797857822,54.41015625,9.497723075,18.94458333,11.87007012,0,0,0,0
16,0.0975,96000,82392,44.75684375,6.212875075,0.002576685,0.003419076,3.59296875,1.169375826,83.18754167,9.808844092,54.64908333,9.521592522,19.10854167,11.92306322,0,0,0,0
